CheckingStatus,LoanDuration,CreditHistory,LoanPurpose,LoanAmount,ExistingSavings,EmploymentDuration,InstallmentPercent,Sex,OthersOnLoan,CurrentResidenceDuration,OwnsProperty,Age,InstallmentPlans,Housing,ExistingCreditsCount,Job,Dependents,Telephone,ForeignWorker,Risk
no_checking,57,outstanding_credit,appliances,4424,unknown,greater_7,5,male,co-applicant,4,unknown,47,none,free,2,skilled,2,yes,yes,1
greater_200,30,outstanding_credit,radio_tv,3738,500_to_1000,1_to_4,3,male,co-applicant,3,car_other,35,none,own,2,skilled,2,yes,yes,1
no_checking,41,credits_paid_to_date,furniture,5628,unknown,greater_7,5,male,none,5,savings_insurance,43,stores,own,2,unskilled,1,yes,yes,0
no_checking,23,prior_payments_delayed,radio_tv,2298,500_to_1000,1_to_4,2,male,none,2,real_estate,43,none,own,2,skilled,1,none,yes,1
0_to_200,4,all_credits_paid_back,car_used,416,less_100,less_1,1,female,none,1,savings_insurance,19,none,rent,1,skilled,1,none,yes,0
no_checking,17,outstanding_credit,radio_tv,5608,100_to_500,4_to_7,3,female,none,3,unknown,45,none,own,2,skilled,2,yes,yes,1
no_checking,40,prior_payments_delayed,furniture,7987,500_to_1000,greater_7,5,male,co-applicant,5,car_other,45,stores,own,2,unskilled,1,yes,yes,1
0_to_200,7,all_credits_paid_back,car_new,336,less_100,1_to_4,2,female,none,2,savings_insurance,30,none,rent,1,skilled,1,none,yes,0
0_to_200,14,no_credits,vacation,474,less_100,unemployed,2,male,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,0
greater_200,24,credits_paid_to_date,radio_tv,5600,less_100,less_1,4,male,none,3,car_other,38,stores,own,2,unskilled,1,none,yes,0
0_to_200,24,credits_paid_to_date,radio_tv,4493,less_100,less_1,2,male,none,3,car_other,27,bank,own,1,unskilled,1,yes,yes,0
no_checking,8,prior_payments_delayed,furniture,5361,100_to_500,greater_7,3,male,none,3,savings_insurance,34,none,own,2,management_self-employed,1,none,yes,1
0_to_200,20,credits_paid_to_date,furniture,1205,100_to_500,1_to_4,3,male,none,3,car_other,25,none,rent,1,skilled,2,none,yes,1
less_0,9,prior_payments_delayed,car_new,1099,less_100,1_to_4,3,female,none,1,savings_insurance,30,stores,own,1,skilled,1,none,yes,0
0_to_200,22,credits_paid_to_date,radio_tv,2847,500_to_1000,1_to_4,3,female,none,3,real_estate,33,none,own,2,skilled,2,yes,yes,1
greater_200,28,outstanding_credit,business,3487,unknown,greater_7,4,female,none,3,unknown,48,none,own,2,skilled,1,none,yes,1
0_to_200,5,all_credits_paid_back,education,4426,less_100,less_1,2,female,none,3,real_estate,25,none,own,1,management_self-employed,1,none,yes,0
no_checking,42,credits_paid_to_date,furniture,6640,100_to_500,1_to_4,3,male,none,4,car_other,36,none,own,2,skilled,1,none,yes,0
greater_200,20,credits_paid_to_date,car_new,250,100_to_500,1_to_4,3,male,co-applicant,2,savings_insurance,36,none,own,1,skilled,1,none,yes,1
no_checking,45,prior_payments_delayed,repairs,8650,500_to_1000,greater_7,6,male,co-applicant,4,unknown,53,none,free,3,skilled,2,yes,yes,1
