CheckingStatus,LoanDuration,CreditHistory,LoanPurpose,LoanAmount,ExistingSavings,EmploymentDuration,InstallmentPercent,Sex,OthersOnLoan,CurrentResidenceDuration,OwnsProperty,Age,InstallmentPlans,Housing,ExistingCreditsCount,Job,Dependents,Telephone,ForeignWorker,Risk
0_to_200,29,credits_paid_to_date,radio_tv,3142,less_100,1_to_4,3,male,none,2,real_estate,40,none,own,2,skilled,1,none,yes,0
less_0,19,credits_paid_to_date,furniture,1573,100_to_500,unemployed,2,male,none,1,car_other,25,stores,rent,1,skilled,1,none,yes,0
no_checking,42,outstanding_credit,education,5964,unknown,greater_7,4,male,co-applicant,3,unknown,49,bank,rent,2,unemployed,2,none,yes,1
0_to_200,4,credits_paid_to_date,car_new,951,100_to_500,4_to_7,2,male,none,2,real_estate,26,none,own,1,skilled,2,none,yes,0
no_checking,37,credits_paid_to_date,furniture,5433,500_to_1000,4_to_7,3,male,none,3,savings_insurance,39,none,own,2,skilled,1,yes,yes,1
less_0,4,all_credits_paid_back,car_new,250,less_100,less_1,1,male,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,0
no_checking,37,outstanding_credit,radio_tv,5449,unknown,1_to_4,3,male,none,4,savings_insurance,32,none,free,2,skilled,2,yes,yes,1
0_to_200,29,outstanding_credit,car_used,2750,100_to_500,4_to_7,4,male,none,3,unknown,39,bank,own,1,unemployed,1,yes,yes,1
0_to_200,9,all_credits_paid_back,appliances,250,less_100,unemployed,2,male,none,1,real_estate,28,none,own,1,skilled,1,none,yes,0
no_checking,32,outstanding_credit,repairs,7546,500_to_1000,4_to_7,3,male,co-applicant,4,unknown,47,none,free,3,skilled,2,yes,yes,1
0_to_200,15,credits_paid_to_date,car_new,2701,500_to_1000,less_1,2,male,none,2,real_estate,31,none,own,2,skilled,1,yes,yes,0
less_0,4,credits_paid_to_date,education,792,less_100,1_to_4,2,female,none,2,car_other,31,stores,own,1,skilled,1,none,yes,0
0_to_200,18,credits_paid_to_date,furniture,2273,less_100,1_to_4,3,male,co-applicant,2,car_other,35,none,free,1,skilled,1,none,yes,0
less_0,15,credits_paid_to_date,furniture,1916,100_to_500,1_to_4,3,male,none,2,car_other,30,bank,rent,2,unemployed,1,none,yes,0
0_to_200,13,credits_paid_to_date,car_new,250,less_100,less_1,2,female,none,3,real_estate,22,none,rent,1,skilled,1,none,yes,0
less_0,11,credits_paid_to_date,car_used,250,500_to_1000,1_to_4,3,female,none,2,savings_insurance,39,stores,own,1,skilled,1,none,yes,0
no_checking,28,prior_payments_delayed,appliances,5836,100_to_500,1_to_4,3,male,none,4,savings_insurance,38,none,own,1,management_self-employed,1,none,yes,0
no_checking,15,credits_paid_to_date,car_new,4623,less_100,4_to_7,4,male,none,4,car_other,51,none,own,1,management_self-employed,1,none,no,0
no_checking,25,prior_payments_delayed,car_used,4803,100_to_500,greater_7,4,male,none,4,car_other,47,none,own,2,skilled,1,yes,yes,1
no_checking,49,outstanding_credit,radio_tv,6621,greater_1000,4_to_7,4,male,co-applicant,5,unknown,44,bank,own,2,unskilled,1,yes,yes,0
0_to_200,14,credits_paid_to_date,car_new,4563,500_to_1000,4_to_7,3,male,none,3,savings_insurance,40,none,own,2,skilled,1,none,yes,1
no_checking,28,prior_payments_delayed,radio_tv,6858,100_to_500,1_to_4,4,male,none,3,unknown,40,stores,rent,1,unskilled,1,none,yes,1
0_to_200,30,credits_paid_to_date,business,4932,500_to_1000,greater_7,3,male,none,3,car_other,47,stores,own,2,unskilled,1,yes,yes,0
greater_200,35,all_credits_paid_back,car_used,5208,less_100,4_to_7,3,male,none,2,savings_insurance,31,none,own,2,skilled,1,yes,yes,0
no_checking,26,outstanding_credit,radio_tv,6623,500_to_1000,greater_7,5,male,none,4,car_other,48,none,free,2,management_self-employed,1,yes,yes,0
no_checking,27,prior_payments_delayed,furniture,1634,100_to_500,1_to_4,2,female,none,2,savings_insurance,35,none,rent,1,skilled,1,none,yes,0
less_0,9,all_credits_paid_back,car_new,1704,less_100,less_1,2,female,none,1,real_estate,23,bank,rent,1,unskilled,1,none,yes,0
less_0,30,credits_paid_to_date,car_used,4864,less_100,4_to_7,3,male,none,2,car_other,34,none,rent,2,skilled,1,none,yes,0
0_to_200,18,prior_payments_delayed,radio_tv,250,100_to_500,less_1,1,female,none,1,real_estate,19,stores,own,1,skilled,1,none,yes,0
no_checking,16,credits_paid_to_date,retraining,1519,100_to_500,1_to_4,3,female,none,3,savings_insurance,33,none,rent,1,skilled,1,yes,yes,0
no_checking,32,prior_payments_delayed,appliances,4842,500_to_1000,greater_7,5,female,none,3,car_other,43,none,free,2,skilled,1,none,yes,1
0_to_200,23,all_credits_paid_back,car_new,378,less_100,1_to_4,2,female,none,3,savings_insurance,19,stores,own,1,skilled,1,none,yes,1
greater_200,23,credits_paid_to_date,car_new,294,500_to_1000,less_1,3,male,none,4,savings_insurance,33,bank,rent,1,unskilled,1,none,yes,0
less_0,15,prior_payments_delayed,car_new,5734,less_100,less_1,2,male,none,3,car_other,32,none,own,1,skilled,1,none,yes,0
no_checking,38,outstanding_credit,radio_tv,6971,unknown,4_to_7,5,male,co-applicant,5,unknown,45,stores,free,2,unskilled,2,yes,yes,1
no_checking,24,outstanding_credit,car_used,4793,greater_1000,4_to_7,3,male,none,4,savings_insurance,38,none,own,2,skilled,1,none,yes,1
less_0,19,credits_paid_to_date,furniture,1235,100_to_500,4_to_7,3,male,none,3,car_other,35,none,rent,2,skilled,1,none,yes,1
less_0,13,all_credits_paid_back,car_new,250,less_100,less_1,1,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,0
greater_200,19,prior_payments_delayed,radio_tv,2394,greater_1000,1_to_4,3,male,none,3,car_other,40,none,own,2,skilled,1,none,yes,0
less_0,24,credits_paid_to_date,retraining,7200,less_100,1_to_4,3,female,none,1,unknown,29,none,own,1,skilled,1,none,yes,0
0_to_200,25,credits_paid_to_date,radio_tv,3009,less_100,4_to_7,3,male,none,1,car_other,23,none,own,1,skilled,1,none,yes,1
less_0,8,credits_paid_to_date,car_new,789,less_100,4_to_7,3,male,none,3,savings_insurance,35,none,own,2,skilled,1,yes,yes,0
no_checking,27,outstanding_credit,appliances,8116,unknown,greater_7,4,male,guarantor,5,car_other,53,none,free,2,skilled,1,yes,yes,1
greater_200,35,all_credits_paid_back,business,4231,500_to_1000,1_to_4,4,female,none,2,savings_insurance,29,none,own,1,skilled,1,none,yes,1
no_checking,17,outstanding_credit,radio_tv,2634,500_to_1000,greater_7,4,female,none,4,car_other,50,none,own,1,skilled,1,none,no,1
less_0,36,credits_paid_to_date,radio_tv,1332,greater_1000,less_1,3,male,none,3,real_estate,21,none,own,1,skilled,1,none,yes,0
less_0,40,prior_payments_delayed,business,3172,100_to_500,greater_7,4,female,none,3,savings_insurance,28,bank,own,3,unemployed,1,none,yes,0
0_to_200,16,credits_paid_to_date,repairs,5990,100_to_500,unemployed,3,female,none,1,real_estate,29,none,own,1,skilled,1,none,yes,0
greater_200,33,outstanding_credit,other,5064,500_to_1000,4_to_7,4,male,none,4,savings_insurance,51,none,own,2,management_self-employed,2,yes,yes,0
0_to_200,21,prior_payments_delayed,retraining,5308,greater_1000,greater_7,3,male,none,3,unknown,40,none,own,2,skilled,1,none,yes,0
greater_200,23,credits_paid_to_date,radio_tv,4510,500_to_1000,1_to_4,4,female,none,4,savings_insurance,41,none,own,1,skilled,2,none,yes,0
no_checking,26,prior_payments_delayed,car_used,5211,unknown,greater_7,5,male,none,4,car_other,54,none,own,3,skilled,2,yes,yes,1
0_to_200,10,credits_paid_to_date,car_new,250,less_100,less_1,1,female,none,3,real_estate,19,none,rent,1,skilled,1,none,yes,0
no_checking,34,prior_payments_delayed,vacation,6981,unknown,greater_7,5,male,none,3,unknown,55,none,free,3,skilled,2,yes,yes,1
no_checking,31,outstanding_credit,appliances,7665,unknown,greater_7,4,male,co-applicant,4,unknown,54,none,free,3,skilled,2,yes,no,1
less_0,14,no_credits,car_used,2007,less_100,1_to_4,3,female,none,1,real_estate,19,none,own,1,skilled,1,none,yes,0
less_0,4,all_credits_paid_back,car_used,250,less_100,1_to_4,1,male,none,1,real_estate,19,stores,rent,1,skilled,1,none,yes,0
no_checking,29,prior_payments_delayed,business,4780,100_to_500,4_to_7,3,male,none,4,car_other,42,none,free,1,skilled,1,none,yes,0
0_to_200,19,prior_payments_delayed,radio_tv,1371,100_to_500,1_to_4,3,male,none,2,savings_insurance,35,none,own,2,management_self-employed,1,none,yes,0
0_to_200,4,all_credits_paid_back,radio_tv,1061,less_100,less_1,1,female,none,1,savings_insurance,37,none,own,1,skilled,1,none,yes,0
no_checking,64,outstanding_credit,retraining,9918,unknown,4_to_7,6,male,co-applicant,5,unknown,49,none,free,2,skilled,2,yes,yes,1
no_checking,26,prior_payments_delayed,radio_tv,6346,100_to_500,1_to_4,3,female,none,3,car_other,41,none,own,1,skilled,1,yes,yes,1
0_to_200,16,prior_payments_delayed,radio_tv,2931,greater_1000,greater_7,2,male,none,3,savings_insurance,47,none,own,2,skilled,1,yes,yes,1
0_to_200,31,credits_paid_to_date,radio_tv,250,greater_1000,1_to_4,3,male,none,3,car_other,31,stores,own,1,skilled,1,yes,yes,1
no_checking,39,credits_paid_to_date,furniture,4909,500_to_1000,1_to_4,4,male,none,5,savings_insurance,34,stores,rent,1,unskilled,1,none,yes,1
no_checking,32,prior_payments_delayed,car_used,8821,100_to_500,4_to_7,5,male,co-applicant,3,unknown,43,none,free,2,management_self-employed,1,yes,yes,1
less_0,8,prior_payments_delayed,car_new,418,less_100,less_1,1,female,co-applicant,1,car_other,37,bank,own,1,unemployed,1,yes,yes,0
less_0,4,all_credits_paid_back,car_new,1518,less_100,less_1,2,male,none,3,real_estate,31,none,own,1,management_self-employed,1,yes,yes,0
0_to_200,12,credits_paid_to_date,vacation,3349,500_to_1000,less_1,1,male,none,3,real_estate,20,none,rent,1,skilled,1,none,yes,0
no_checking,35,prior_payments_delayed,vacation,5059,unknown,greater_7,4,male,none,4,savings_insurance,43,none,free,2,skilled,1,yes,yes,0
0_to_200,23,credits_paid_to_date,car_used,2641,less_100,4_to_7,3,male,none,2,real_estate,33,none,own,2,skilled,1,yes,yes,0
0_to_200,12,credits_paid_to_date,car_new,1983,less_100,1_to_4,2,female,none,2,car_other,19,none,own,1,skilled,1,none,yes,0
0_to_200,16,credits_paid_to_date,car_used,993,500_to_1000,less_1,2,male,none,2,car_other,27,none,own,1,skilled,1,none,yes,0
greater_200,20,credits_paid_to_date,retraining,4020,greater_1000,less_1,3,male,none,3,car_other,32,none,own,1,skilled,1,yes,yes,0
no_checking,23,outstanding_credit,appliances,2232,500_to_1000,greater_7,4,male,none,3,car_other,31,none,own,1,skilled,1,none,yes,0
no_checking,17,credits_paid_to_date,car_new,3347,100_to_500,4_to_7,3,female,none,4,car_other,31,none,own,1,skilled,2,none,yes,1
no_checking,35,prior_payments_delayed,appliances,6370,500_to_1000,4_to_7,4,male,none,5,car_other,55,none,own,2,skilled,2,yes,yes,1
no_checking,33,outstanding_credit,repairs,5363,500_to_1000,4_to_7,4,male,none,3,savings_insurance,49,stores,own,2,unemployed,2,yes,yes,1
0_to_200,9,no_credits,furniture,250,less_100,unemployed,1,male,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,0
greater_200,19,credits_paid_to_date,radio_tv,5351,100_to_500,greater_7,4,male,none,3,savings_insurance,49,none,own,2,skilled,1,yes,yes,1
no_checking,29,prior_payments_delayed,appliances,2178,500_to_1000,4_to_7,3,female,none,3,car_other,42,none,own,1,unskilled,1,none,yes,1
no_checking,43,outstanding_credit,appliances,7252,unknown,4_to_7,4,male,co-applicant,4,unknown,47,stores,own,2,skilled,2,none,yes,1
0_to_200,22,credits_paid_to_date,car_new,3771,500_to_1000,less_1,3,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,0
no_checking,33,outstanding_credit,furniture,6465,unknown,greater_7,4,female,guarantor,5,unknown,66,none,free,2,unskilled,1,yes,yes,1
no_checking,32,outstanding_credit,vacation,6483,500_to_1000,4_to_7,3,female,none,4,unknown,44,none,own,2,skilled,1,yes,yes,1
0_to_200,4,no_credits,car_new,451,less_100,unemployed,2,female,none,3,real_estate,19,none,rent,1,skilled,1,none,yes,0
no_checking,27,credits_paid_to_date,business,3750,100_to_500,1_to_4,4,male,none,3,real_estate,19,none,own,1,management_self-employed,1,none,yes,0
no_checking,27,all_credits_paid_back,radio_tv,3181,less_100,4_to_7,3,male,none,3,savings_insurance,33,none,own,1,skilled,2,none,yes,1
no_checking,37,prior_payments_delayed,furniture,6633,500_to_1000,1_to_4,3,female,none,4,car_other,55,none,own,2,skilled,1,yes,yes,1
no_checking,32,prior_payments_delayed,car_used,1905,unknown,1_to_4,4,male,none,4,savings_insurance,33,none,own,1,skilled,1,yes,yes,0
0_to_200,8,prior_payments_delayed,appliances,2390,less_100,4_to_7,3,male,none,3,car_other,38,stores,own,2,skilled,2,yes,yes,0
no_checking,28,outstanding_credit,appliances,5477,500_to_1000,greater_7,5,male,co-applicant,5,unknown,61,none,free,2,skilled,2,yes,yes,1
no_checking,46,outstanding_credit,appliances,3092,greater_1000,greater_7,3,male,none,3,car_other,50,none,own,2,skilled,1,yes,yes,1
less_0,16,credits_paid_to_date,repairs,1654,500_to_1000,1_to_4,3,female,none,3,car_other,32,bank,rent,1,unemployed,2,none,yes,0
0_to_200,10,credits_paid_to_date,car_new,250,less_100,1_to_4,2,female,none,1,real_estate,31,none,own,1,skilled,1,none,yes,0
0_to_200,14,credits_paid_to_date,car_new,1711,less_100,less_1,3,female,none,2,real_estate,30,none,rent,1,skilled,1,none,yes,0
no_checking,18,outstanding_credit,car_used,1620,500_to_1000,1_to_4,3,male,none,2,car_other,30,none,free,1,skilled,1,none,yes,1
no_checking,8,prior_payments_delayed,repairs,4231,less_100,less_1,3,female,none,4,real_estate,36,none,own,1,skilled,1,none,yes,0
less_0,4,all_credits_paid_back,car_new,250,less_100,unemployed,1,male,none,1,real_estate,19,stores,rent,1,unskilled,1,none,yes,0
no_checking,36,outstanding_credit,radio_tv,8452,500_to_1000,greater_7,5,male,co-applicant,5,car_other,50,none,free,2,management_self-employed,1,yes,yes,1
no_checking,29,prior_payments_delayed,radio_tv,5169,500_to_1000,greater_7,3,female,none,4,savings_insurance,42,none,own,1,skilled,1,yes,yes,1
0_to_200,13,prior_payments_delayed,radio_tv,2453,less_100,4_to_7,3,male,none,2,car_other,39,none,own,2,skilled,1,none,yes,0
0_to_200,9,no_credits,car_new,250,less_100,1_to_4,2,male,none,2,real_estate,31,none,own,1,skilled,1,none,yes,0
0_to_200,14,prior_payments_delayed,radio_tv,3656,less_100,1_to_4,3,male,none,4,car_other,47,none,rent,1,management_self-employed,1,none,yes,0
less_0,25,credits_paid_to_date,furniture,1857,less_100,1_to_4,3,male,none,3,car_other,35,stores,own,2,unskilled,1,yes,yes,0
greater_200,15,prior_payments_delayed,furniture,1513,500_to_1000,less_1,3,male,none,4,savings_insurance,36,none,own,1,skilled,1,yes,yes,1
no_checking,30,outstanding_credit,radio_tv,5283,greater_1000,4_to_7,4,male,none,4,unknown,58,none,free,2,skilled,2,yes,yes,1
0_to_200,35,prior_payments_delayed,furniture,4100,100_to_500,4_to_7,4,male,none,3,savings_insurance,30,none,own,2,skilled,1,none,yes,0
no_checking,28,credits_paid_to_date,car_used,8516,100_to_500,1_to_4,3,male,none,4,unknown,40,none,own,2,skilled,1,none,yes,1
less_0,4,credits_paid_to_date,radio_tv,435,less_100,less_1,2,male,none,2,real_estate,19,bank,rent,1,unskilled,1,none,yes,0
0_to_200,9,prior_payments_delayed,furniture,960,100_to_500,less_1,3,male,none,2,real_estate,27,none,own,1,management_self-employed,1,none,yes,0
no_checking,31,prior_payments_delayed,appliances,5441,unknown,greater_7,4,male,none,4,unknown,47,none,own,2,skilled,1,yes,yes,1
no_checking,20,outstanding_credit,appliances,3451,unknown,1_to_4,4,male,none,3,car_other,32,stores,own,2,unskilled,2,yes,yes,0
less_0,24,credits_paid_to_date,furniture,1859,500_to_1000,4_to_7,3,female,none,2,real_estate,28,stores,own,1,unskilled,1,none,yes,0
less_0,4,all_credits_paid_back,car_new,250,less_100,unemployed,1,male,none,2,real_estate,19,stores,rent,1,skilled,1,none,yes,0
no_checking,30,prior_payments_delayed,furniture,6220,100_to_500,greater_7,5,male,none,5,car_other,50,none,free,2,management_self-employed,1,yes,yes,1
0_to_200,29,credits_paid_to_date,furniture,4897,less_100,1_to_4,2,male,none,3,savings_insurance,19,none,own,1,skilled,1,none,yes,1
no_checking,30,prior_payments_delayed,business,3851,100_to_500,1_to_4,4,male,none,4,car_other,23,stores,own,1,unskilled,1,none,yes,0
no_checking,23,prior_payments_delayed,furniture,6959,100_to_500,greater_7,4,male,none,4,savings_insurance,38,none,own,1,skilled,1,none,yes,1
no_checking,24,prior_payments_delayed,radio_tv,3928,unknown,4_to_7,4,male,none,5,savings_insurance,37,none,own,2,management_self-employed,1,none,yes,0
no_checking,31,prior_payments_delayed,furniture,5789,100_to_500,1_to_4,3,female,none,3,savings_insurance,43,stores,own,1,unskilled,1,yes,yes,0
0_to_200,10,no_credits,car_new,250,less_100,unemployed,1,female,none,3,real_estate,32,none,own,1,skilled,1,none,yes,0
no_checking,32,prior_payments_delayed,appliances,8102,100_to_500,4_to_7,5,male,co-applicant,5,savings_insurance,47,stores,own,2,unskilled,1,yes,yes,0
less_0,12,prior_payments_delayed,car_new,973,less_100,1_to_4,1,female,none,2,car_other,30,stores,own,1,skilled,1,none,yes,1
greater_200,6,prior_payments_delayed,vacation,6442,less_100,4_to_7,3,male,none,4,savings_insurance,36,none,own,1,management_self-employed,1,yes,yes,0
less_0,12,no_credits,car_new,376,less_100,1_to_4,2,female,none,2,real_estate,25,bank,rent,1,unemployed,1,none,yes,0
greater_200,20,all_credits_paid_back,car_new,1931,less_100,less_1,2,female,co-applicant,3,real_estate,43,none,own,2,skilled,1,yes,yes,0
no_checking,35,outstanding_credit,repairs,7157,500_to_1000,greater_7,4,male,co-applicant,5,unknown,47,none,free,2,skilled,1,yes,yes,1
no_checking,27,prior_payments_delayed,appliances,1801,100_to_500,1_to_4,3,female,none,4,real_estate,34,none,own,1,skilled,2,none,yes,0
no_checking,19,outstanding_credit,radio_tv,3667,500_to_1000,1_to_4,4,female,none,3,car_other,44,none,own,1,skilled,1,none,yes,0
less_0,4,all_credits_paid_back,car_new,250,less_100,less_1,1,male,none,1,real_estate,22,stores,rent,1,skilled,1,none,yes,0
no_checking,32,prior_payments_delayed,car_used,9131,500_to_1000,4_to_7,5,male,co-applicant,4,car_other,41,none,free,2,management_self-employed,2,yes,yes,1
less_0,4,all_credits_paid_back,car_new,250,100_to_500,1_to_4,2,female,none,1,real_estate,22,none,own,1,skilled,1,none,yes,0
no_checking,39,prior_payments_delayed,repairs,5690,greater_1000,4_to_7,5,male,none,3,car_other,41,stores,own,2,unskilled,1,yes,yes,0
no_checking,24,prior_payments_delayed,furniture,5728,100_to_500,1_to_4,3,male,none,2,car_other,38,none,free,2,skilled,1,yes,yes,0
less_0,6,all_credits_paid_back,car_used,250,less_100,less_1,1,male,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,0
no_checking,32,prior_payments_delayed,car_used,6881,100_to_500,4_to_7,4,female,none,5,car_other,47,none,free,2,skilled,1,none,yes,1
less_0,22,prior_payments_delayed,furniture,1779,greater_1000,greater_7,3,male,none,3,car_other,31,stores,own,2,skilled,2,yes,yes,1
less_0,15,prior_payments_delayed,furniture,250,less_100,1_to_4,2,male,none,3,real_estate,28,none,own,2,skilled,1,yes,no,0
no_checking,38,outstanding_credit,radio_tv,3005,greater_1000,greater_7,3,male,none,3,unknown,50,bank,own,1,unemployed,1,yes,yes,1
0_to_200,5,prior_payments_delayed,car_used,250,less_100,less_1,2,female,none,3,real_estate,26,none,own,1,skilled,1,none,yes,0
0_to_200,14,no_credits,car_used,3601,less_100,less_1,3,male,co-applicant,2,real_estate,33,none,free,1,skilled,1,yes,yes,0
no_checking,13,outstanding_credit,radio_tv,2191,100_to_500,1_to_4,2,male,none,4,car_other,43,none,own,1,management_self-employed,1,yes,yes,0
